id,name_en,name_ko,name_ko_alt,type,lat,lng,verses,status
ad04336,Mareal,Mareal,,도시,32.65426,35.16869,여호수아 19:11,확인 필요
a5cda86,Mareshah,Mareshah,,도시,31.592963,34.898241,여호수아 15:44; 역대하 11:8; 역대하 14:9; 역대하 14:10; 역대하 20:37,확인 필요
a1ba491,Maroth,Maroth,,도시,31.62071,35.11352,미가 1:12,확인 필요
a57e0a0,Masrekah,Masrekah,,도시,29.946944,35.463611,창세기 36:36; 역대상 1:47,확인 필요
a296e06,Massah,Massah,,campsite,28.623056,33.880278,Ex 17:7; 신명기 6:16; 신명기 9:22; 신명기 33:8; 시편 95:8,확인 필요
a033373,Mattanah,Mattanah,,도시,31.588347,35.907928,민수기 21:18; 민수기 21:19,확인 필요
a8c3105,Mearah,Mearah,,도시,33.54,35.583611,여호수아 13:4,확인 필요
aa87ef6,Meconah,Meconah,,도시,31.350265,34.928577,느헤미야 11:28,확인 필요
af4f21c,Medeba,Medeba,,도시,31.716107,35.79548,민수기 21:30; 여호수아 13:9; 여호수아 13:16; 역대상 19:7; 이사야 15:2,확인 필요
ad2fadf,Media,Media,,지역,34.8065,48.516247,에스라 6:2; Est 1:3; Est 1:14; Est 1:18; Est 1:19,확인 필요
a8554e3,Megiddo,므깃도,,도시,32.585278,35.184444,여호수아 12:21; 여호수아 17:11; 사사기 1:27; 사사기 5:19; 열왕기상 4:12,공식 성경 표기
a7d1972,Me-jarkon,Me-jarkon,,강,32.103889,34.775833,여호수아 19:46,확인 필요
a8ec269,Memphis,Memphis,,도시,29.8488,31.253,이사야 19:13; 예레미야 2:16; 예레미야 44:1; 예레미야 46:14; 예레미야 46:19,확인 필요
a97cb23,Mephaath,Mephaath,,도시,31.499722,35.919722,여호수아 13:18; 여호수아 21:37; 역대상 6:79; 예레미야 48:21,확인 필요
a8eaad5,Merathaim,Merathaim,,도시,32.543333,44.422222,예레미야 50:21,확인 필요
a505743,Meribah 1,Meribah 1,,도시,30.648333,34.422222,민수기 20:13; 민수기 20:24; 민수기 27:14; 신명기 32:51; 신명기 33:2,확인 필요
a65db0f,Meribah 2,Meribah 2,,campsite,28.623056,33.880278,Ex 17:7; 신명기 33:8; 시편 95:8,확인 필요
acea44c,Merom,Merom,,도시,33.076777,35.432354,,확인 필요
a662bda,Meronoth,Meronoth,,도시,31.885136,35.216417,역대상 27:30; 느헤미야 3:7,확인 필요
a8bc4e3,Meroz,Meroz,,도시,33.032197,35.529871,사사기 5:23,확인 필요
a6b4fb2,Mesha,Mesha,,지역,29.61094,41.552048,창세기 10:30,확인 필요
a5f9092,Meshech,Meshech,,지역,39.655,31.994167,시편 120:5; 이사야 66:19; 에스겔 27:13; 에스겔 32:26; 에스겔 38:2,확인 필요
a43f60f,Mesopotamia,Mesopotamia,,지역,36.864444,39.032778,창세기 24:10; 신명기 23:4; 사사기 3:8; 사사기 3:10; 역대상 19:6,확인 필요
a0a52ec,Metheg-ammah,Metheg-ammah,,도시,31.69972,34.84694,사무엘하 8:1,확인 필요
adea06c,Michmash,Michmash,,도시,31.872817,35.276858,사무엘상 13:2; 사무엘상 13:5; 사무엘상 13:11; 사무엘상 13:16; 사무엘상 13:23,확인 필요
a2f0a70,Michmethath,Michmethath,,산,32.17719,35.2672,여호수아 16:6; 여호수아 17:7,확인 필요
aec139c,Middin,Middin,,도시,31.74153,35.40589,여호수아 15:61,확인 필요
abee1b4,Middle Gate,Middle Gate,,gate,31.776667,35.234167,예레미야 39:3,확인 필요
acc6d8e,Midian,미디안,,지역,28.4947,35.0122,창세기 36:35; Ex 2:15; Ex 2:16; Ex 3:1; Ex 4:19,공식 성경 표기
a5f0bc3,Migdal-el,Migdal-el,,도시,33.221667,35.464444,여호수아 19:38,확인 필요
a571ca0,Migdal-gad,Migdal-gad,,도시,31.53721,34.90191,여호수아 15:37,확인 필요
a411283,Migdol 1,Migdol 1,,도시,30.96478,32.49286,Ex 14:2; 민수기 33:7,확인 필요
aa6d1bd,Migdol 2,Migdol 2,,도시,30.96478,32.49286,예레미야 44:1; 예레미야 46:14,확인 필요
a15973c,Migdol 3,Migdol 3,,도시,30.96478,32.49286,에스겔 29:10; 에스겔 30:6,확인 필요
a4335ba,Migron 1,Migron 1,,지역,31.86921,35.26807,사무엘상 14:2,확인 필요
ade6a96,Migron 2,Migron 2,,강,31.86921,35.26807,이사야 10:28,확인 필요
a55027d,Miletus,Miletus,,도시,37.531111,27.275556,사도행전 20:15; 사도행전 20:17; 디모데후서 4:20,확인 필요
a734b66,Millo,Millo,,fortification,31.776667,35.234167,사무엘하 5:9; 열왕기상 9:15; 열왕기상 9:24; 열왕기상 11:27; 역대상 11:8,확인 필요
ae1054e,Minni,Minni,,지역,36.570278,46.275278,예레미야 51:27,확인 필요
a222545,Minnith,Minnith,,도시,31.820214,35.874681,사사기 11:33; 에스겔 27:17,확인 필요
a93f8b6,Mishal,Mishal,,도시,32.872761,35.15133,여호수아 19:26; 여호수아 21:30; 역대상 6:74,확인 필요
a5bf0bd,Misrephoth-maim,Misrephoth-maim,,hill,33.338397,35.245005,여호수아 11:8; 여호수아 13:6,확인 필요
aa5f658,Mithkah,Mithkah,,campsite,30.640556,34.411111,민수기 33:28; 민수기 33:29,확인 필요
a33910d,Mitylene,Mitylene,,도시,39.110475,26.547048,사도행전 20:14,확인 필요
a0f8af9,Mizpah 1,Mizpah 1,,도시,32.118511,35.77702,사사기 10:17; 사사기 11:11; 사사기 11:29; 사사기 11:34; 호세아 5:1,확인 필요
aad0fa0,Mizpah 2,Mizpah 2,,지역,33.4,35.85,여호수아 11:3,확인 필요
a736f6c,Mizpah 3,Mizpah 3,,도시,31.885136,35.216417,사사기 20:1; 사사기 20:3; 사사기 21:1; 사사기 21:5; 사사기 21:8,확인 필요
a694ea2,Mizpah 4,Mizpah 4,,stone heap,32.118511,35.77702,창세기 31:47; 창세기 31:48; 창세기 31:49,확인 필요
afc2466,Mizpeh 1,Mizpeh 1,,도시,31.885136,35.216417,여호수아 18:26,확인 필요
a67990c,Mizpeh 2,Mizpeh 2,,도시,31.50259,34.7583,여호수아 15:38,확인 필요
ac702f1,Mizpeh 3,Mizpeh 3,,도시,31.180556,35.701389,사무엘상 22:3,확인 필요
aa0b1d6,Moab 1,Moab 1,,지역,31.180556,35.701389,창세기 36:35; Ex 15:15; 민수기 21:11; 민수기 21:13; 민수기 21:15,확인 필요
aca767b,Moab 2,Moab 2,,지역,31.84018,35.67368,민수기 22:1; 민수기 26:3; 민수기 26:63; 민수기 31:12; 민수기 33:48,확인 필요
a03a5d0,Moladah,Moladah,,도시,31.2573,34.92141,여호수아 15:26; 여호수아 19:2; 역대상 4:28; 느헤미야 11:26,확인 필요
a38ad9f,Moreh 1,Moreh 1,,tree,32.213611,35.281944,창세기 12:6; 신명기 11:30,확인 필요
a772880,Moreh 2,Moreh 2,,hill,32.61764,35.34873,사사기 7:1,확인 필요
a6ac675,Moresheth-gath,Moresheth-gath,,도시,31.633361,34.916611,예레미야 26:18; 미가 1:1; 미가 1:14,확인 필요
adaf385,Moriah,Moriah,,지역,31.777778,35.235556,창세기 22:2,확인 필요
abcd5f2,Mortar,Mortar,,district in settlement,31.776667,35.234167,스바냐 1:11,확인 필요
a88331e,Moseroth,Moseroth,,campsite,30.832057,35.056872,민수기 33:30; 민수기 33:31; 신명기 10:6,확인 필요
a9acaaf,Most Holy Place 2,Most Holy Place 2,,altar,31.777778,35.235556,열왕기상 6:16; 열왕기상 6:17; 열왕기상 6:21; 열왕기상 6:22; 열왕기상 7:49,확인 필요
ac2b4ef,Mount Baalah,Mount Baalah,,hill,31.841389,34.785833,여호수아 15:11,확인 필요
ac8955e,Mount Baal-hermon,Mount Baal-hermon,,산,33.4,35.85,사사기 3:3,확인 필요
aac759d,Mount Bashan,Mount Bashan,,산,32.666667,36.733333,시편 68:15,확인 필요
a3e21c6,Mount Carmel,갈멜 산,,산,32.6725,35.023333,여호수아 12:22; 여호수아 19:26; 열왕기상 18:19; 열왕기상 18:20; 열왕기상 18:42,공식 성경 표기
aa5cc66,Mount Ebal,Mount Ebal,,산,32.234,35.2733,신명기 11:29; 신명기 27:4; 신명기 27:13; 여호수아 8:30; 여호수아 8:33,확인 필요
ac0d1a5,Mount Ephraim,Mount Ephraim,,지역,31.922778,35.241389,예레미야 4:15; 예레미야 31:6; 예레미야 50:19,확인 필요
a75aff4,Mount Ephron,Mount Ephron,,산,31.796944,35.144167,여호수아 15:9,확인 필요
a8e843f,Mount Esau,Mount Esau,,산맥,30.1843,35.3166,오바댜 1:8; 오바댜 1:9; 오바댜 1:19; 오바댜 1:21,확인 필요
a30e967,Mount Gerizim,Mount Gerizim,,산,32.199444,35.272778,신명기 11:29; 신명기 27:12; 여호수아 8:33; 사사기 9:7; 요한복음 4:20,확인 필요
acf57c5,Mount Gilboa,Mount Gilboa,,산,32.433889,35.414444,사무엘상 28:4; 사무엘상 31:1; 사무엘상 31:8; 사무엘하 1:6; 사무엘하 1:21,확인 필요
a954735,Mount Gilead,Mount Gilead,,산,32.433889,35.414444,사사기 7:3,확인 필요
a11fadd,Mount Halak,Mount Halak,,산,30.9144,34.8287,여호수아 11:17; 여호수아 12:7,확인 필요
aeea26d,Mount Heres,Mount Heres,,도시,31.750621,34.974744,사사기 1:35,확인 필요
a341fe8,Mount Hermon,헐몬 산,,산,33.4,35.85,신명기 3:8; 신명기 3:9; 신명기 4:48; 여호수아 11:3; 여호수아 11:17,공식 성경 표기
ad8027f,Mount Hor 1,Mount Hor 1,,산,30.832057,35.056872,민수기 20:22; 민수기 20:23; 민수기 20:25; 민수기 20:27; 민수기 21:4,확인 필요
a62fa2d,Mount Hor 2,Mount Hor 2,,산,33.4,35.85,민수기 34:7; 민수기 34:8,확인 필요
a9bb03e,Mount Horeb,Mount Horeb,,산,28.539722,33.973333,Ex 3:1; Ex 17:6; Ex 33:6; 신명기 1:2; 신명기 1:6,확인 필요
a3587ba,Mount Jearim,Mount Jearim,,산,31.781111,35.051111,여호수아 15:10,확인 필요
ac54760,Mount Lebanon,Mount Lebanon,,산맥,34.299722,36.116389,사사기 3:3,확인 필요
a597123,Mount Mizar,Mount Mizar,,hill,33.4,35.85,시편 42:6,확인 필요
aac1fcf,Mount Moriah,Mount Moriah,,hill,31.777778,35.235556,역대하 3:1,확인 필요
aefaa2d,Mount Nebo,Mount Nebo,,산,31.766667,35.75,신명기 32:49; 신명기 34:1,확인 필요
ac2c4c5,Mount of Olives,감람 산,,hill,31.777946,35.245686,사무엘하 15:30; 사무엘하 15:32; 사무엘하 16:1; 열왕기상 11:7; 열왕기하 23:13,공식 성경 표기
af693b8,Mount Paran,Mount Paran,,산,28.539722,33.973333,신명기 33:2; 하박국 3:3,확인 필요
a991067,Mount Perazim,Mount Perazim,,산,31.785217,35.204735,이사야 28:21,확인 필요
ae981db,Mount Seir 1,Mount Seir 1,,산맥,30.1843,35.3166,창세기 14:6; 창세기 32:3; 창세기 33:14; 창세기 33:16; 창세기 36:8,확인 필요
a36c283,Mount Seir 2,Mount Seir 2,,산,31.7966,35.0653,여호수아 15:10,확인 필요
a39fe14,Mount Shepher,Mount Shepher,,산,30.50662,34.30356,민수기 33:23; 민수기 33:24,확인 필요
abfba2a,Mount Sinai,시내 산,,산,28.539722,33.973333,Ex 16:1; Ex 19:2; Ex 19:11; Ex 19:18; Ex 19:20,공식 성경 표기
acd63ee,Mount Tabor,다볼 산,,산,32.68625,35.392917,여호수아 19:22; 사사기 4:6; 사사기 4:12; 사사기 4:14; 사사기 5:13,공식 성경 표기
a884255,Mount Zalmon,Mount Zalmon,,산,32.234,35.2733,사사기 9:48,확인 필요
a5a92d1,Mount Zemaraim,Mount Zemaraim,,산,31.90879,35.2117,역대하 13:4,확인 필요
abd9596,Mount Zion,Mount Zion,,hill,31.771667,35.228611,열왕기하 19:31; 시편 48:2; 시편 48:11; 시편 68:16; 시편 74:2,확인 필요
af35635,Mozah,Mozah,,도시,31.79289,35.16419,여호수아 18:26,확인 필요
aa9e65f,Muster Gate,Muster Gate,,gate,31.776667,35.234167,느헤미야 3:31,확인 필요
aa4b3e2,Myra,Myra,,도시,36.259167,29.985278,사도행전 27:5,확인 필요
a2d9bc8,Mysia,Mysia,,지역,40,28.5,사도행전 16:7; 사도행전 16:8,확인 필요
ae7bd8b,Naamah 1,Naamah 1,,도시,31.565278,34.849167,여호수아 15:41,확인 필요
ac6b210,Naamah 2,Naamah 2,,산,15.348333,44.206389,욥기 2:11; 욥기 11:1; 욥기 20:1; 욥기 42:9,확인 필요
a179865,Naarah,Naarah,,도시,31.893472,35.42475,여호수아 16:7,확인 필요
a9f5289,Naaran,Naaran,,도시,31.893472,35.42475,역대상 7:28,확인 필요
ac69561,Nahalal,Nahalal,,도시,32.67914,35.19695,여호수아 19:15; 여호수아 21:35; 사사기 1:30,확인 필요
a8dafd6,Nahaliel,Nahaliel,,campsite,31.618056,35.567222,민수기 21:19,확인 필요
aff43ac,Nahor,Nahor,,도시,36.864444,39.032778,창세기 24:10,확인 필요
ac6cefa,Nahuru,Nahuru,,도시,36.864444,39.032778,,확인 필요
aee679c,Nain,Nain,,도시,32.630694,35.350139,누가복음 7:11,확인 필요
ae1c9ea,Naioth,Naioth,,도시,31.85434,35.23161,사무엘상 19:18; 사무엘상 19:19; 사무엘상 19:22; 사무엘상 19:23; 사무엘상 20:1,확인 필요
ad05040,Naphoth-dor,Naphoth-dor,,지역,32.617428,34.916364,여호수아 11:2; 여호수아 12:23; 여호수아 17:11; 열왕기상 4:11,확인 필요
af5884f,Nazareth,나사렛,,도시,32.70214,35.29769,마태복음 2:23; 마태복음 4:13; 마태복음 13:54; 마태복음 21:11; 마태복음 26:71,공식 성경 표기
a2a77d2,Neah,Neah,,도시,32.804203,35.423456,여호수아 19:13; 여호수아 19:14,확인 필요
a6a7150,Neapolis,Neapolis,,도시,40.935,24.415,사도행전 16:11,확인 필요
acd682e,Neballat,Neballat,,도시,31.986436,34.9589,느헤미야 11:34,확인 필요
ab5bd29,Nebo 1,Nebo 1,,도시,31.749127,35.74386,민수기 32:3; 민수기 32:38; 민수기 33:47; 역대상 5:8; 이사야 15:2,확인 필요
accdd09,Nebo 2,Nebo 2,,도시,31.607211,35.036733,에스라 2:29; 느헤미야 7:33,확인 필요
a1cb244,Negeb,Negeb,,지역,31.244722,34.840833,창세기 12:9; 창세기 13:1; 창세기 13:3; 창세기 20:1; 창세기 24:62,확인 필요
ab571de,Neiel,Neiel,,도시,32.8926,35.2219,여호수아 19:27,확인 필요
ac1fef1,Nephtoah,Nephtoah,,샘,31.794392,35.196606,여호수아 15:9; 여호수아 18:15,확인 필요
aaa0f54,Netaim,Netaim,,도시,31.678795,34.933932,역대상 4:23,확인 필요
a9ad5ae,Netophah,Netophah,,도시,31.66765,35.22103,사무엘하 23:28; 사무엘하 23:29; 역대상 9:16; 역대상 11:30; 역대상 27:13,확인 필요
aa85961,New Gate,New Gate,,gate,31.776667,35.234167,예레미야 26:10; 예레미야 36:10,확인 필요
aafe3bd,Nezib,Nezib,,도시,31.58586,35.00979,여호수아 15:43,확인 필요
ad96dd4,Nibshan,Nibshan,,도시,31.69945,35.38143,여호수아 15:62,확인 필요
af43cde,Nicopolis,Nicopolis,,도시,39.023485,20.73736,디도서 3:12,확인 필요
a012705,Nile,Nile,,강,31.4653,30.3667,창세기 41:1; 창세기 41:2; 창세기 41:3; 창세기 41:17; 창세기 41:18,확인 필요
a314731,Nimrah,Nimrah,,도시,31.909106,35.63872,민수기 32:3,확인 필요
ace3edc,Nimrim,Nimrim,,wadi,31.133611,35.526667,이사야 15:6; 예레미야 48:34,확인 필요
a8518f1,Nimrod,Nimrod,,지역,36.3594,43.1528,미가 5:6,확인 필요
a70fd5d,Nineveh,니느웨,,도시,36.3594,43.1528,창세기 10:11; 창세기 10:12; 열왕기하 19:36; 이사야 37:37; 요나 1:2,공식 성경 표기
afdda14,Nob,Nob,,도시,31.7925,35.244167,사무엘상 21:1; 사무엘상 22:9; 사무엘상 22:11; 사무엘상 22:19; 사무엘하 21:16,확인 필요
aa23a3e,Nobah 1,Nobah 1,,도시,32.75616,36.61899,민수기 32:42,확인 필요
a9bf50d,Nobah 2,Nobah 2,,도시,32.75616,36.61899,사사기 8:11,확인 필요
aed6b0e,Nophah,Nophah,,도시,31.180556,35.701389,민수기 21:30,확인 필요
a244929,North,North,,지역,36.226691,36.171743,다니엘 11:6; 다니엘 11:7; 다니엘 11:8; 다니엘 11:9; 다니엘 11:11,확인 필요
aa4589b,North Gate,North Gate,,gate,31.776667,35.234167,역대상 26:14,확인 필요
ab66f81,Nuhashe,Nuhashe,,지역,35.740556,37.046667,,확인 필요
a0ef1e1,Oboth,Oboth,,campsite,30.616667,35.19,민수기 21:10; 민수기 21:11; 민수기 33:43; 민수기 33:44,확인 필요
a51e3b0,Old Pool,Old Pool,,pool,31.776667,35.234167,이사야 22:11,확인 필요
ae6bfe2,Ono,Ono,,도시,32.027222,34.868056,역대상 8:12; 에스라 2:33; 느헤미야 6:2; 느헤미야 7:37; 느헤미야 11:35,확인 필요
af96edd,Ophel,Ophel,,hill,31.775333,35.236222,역대하 27:3; 역대하 33:14; 느헤미야 3:26; 느헤미야 3:27; 느헤미야 11:21,확인 필요
a104820,Ophir,오빌,,섬,18.216667,42.5,열왕기상 9:28; 열왕기상 10:11; 열왕기상 22:48; 역대상 29:4; 역대하 8:18,공식 성경 표기
a1f2174,Ophni,Ophni,,도시,31.961944,35.215556,여호수아 18:24,확인 필요
a53b82d,Ophrah 1,Ophrah 1,,도시,31.954444,35.300278,여호수아 18:23; 사무엘상 13:17,확인 필요
abd637f,Ophrah 2,Ophrah 2,,도시,32.6057,35.29,사사기 6:11; 사사기 6:24; 사사기 8:27; 사사기 8:32; 사사기 9:5,확인 필요
a8ec7ba,Paddan-aram,Paddan-aram,,지역,36.864444,39.032778,창세기 25:20; 창세기 28:2; 창세기 28:5; 창세기 28:6; 창세기 28:7,확인 필요
aa95188,Pamphylia,Pamphylia,,지역,37,31,사도행전 2:10; 사도행전 13:13; 사도행전 14:24; 사도행전 15:38; 사도행전 27:5,확인 필요
a314765,Paphos,Paphos,,도시,34.755667,32.404167,사도행전 13:6; 사도행전 13:13,확인 필요
a2ec6b7,Parah,Parah,,도시,31.8348,35.31048,여호수아 18:23,확인 필요
aa6b19b,Paran,Paran,,지역,30.303218,34.776667,창세기 21:21; 민수기 10:12; 민수기 12:16; 민수기 13:3; 민수기 13:26,확인 필요
ab1d701,Parbar,Parbar,,structure,31.776667,35.234167,역대상 26:18,확인 필요
a938779,Parvaim,Parvaim,,도시,16.871944,43.711389,역대하 3:6,확인 필요
ade301b,Patara,Patara,,도시,36.260278,29.314167,사도행전 21:1,확인 필요
aab30ec,Pathros,Pathros,,지역,24.1,32.7,이사야 11:11; 예레미야 44:1; 예레미야 44:15; 에스겔 29:14; 에스겔 30:14,확인 필요
a8f60f3,Patmos,밧모 섬,,섬,37.325,26.541667,요한계시록 1:9,공식 성경 표기
a880de2,Pau,Pau,,도시,31.121389,35.19,창세기 36:39; 역대상 1:50,확인 필요
a4b9865,Pekod,Pekod,,지역,31.36112,47.44964,예레미야 50:21; 에스겔 23:23,확인 필요
aa32a17,Pelusium,Pelusium,,도시,31.042512,32.546139,에스겔 30:15; 에스겔 30:16,확인 필요
a8a9ff9,Penuel,Penuel,,도시,32.187016,35.69211,창세기 32:30; 창세기 32:31; 사사기 8:8; 사사기 8:9; 사사기 8:17,확인 필요
a6f94a6,People’s Gate,People’s Gate,,gate,31.776667,35.234167,예레미야 17:19,확인 필요
a9ef72b,Peor,Peor,,산,31.777021,35.738498,민수기 23:28; 민수기 25:3; 민수기 25:5; 민수기 25:18; 민수기 31:16,확인 필요
ae67841,Perez-uzzah,Perez-uzzah,,도시,31.776667,35.234167,사무엘하 6:8; 역대상 13:11,확인 필요
aff04b8,Perga,Perga,,도시,36.960353,30.853686,사도행전 13:13; 사도행전 13:14; 사도행전 14:25,확인 필요
a75d2c1,Pergamum,버가모,,도시,39.13216,27.18421,요한계시록 1:11; 요한계시록 2:12,공식 성경 표기
ab9696f,Persia,바사,,지역,34.8065,48.516247,역대하 36:20; 역대하 36:22; 역대하 36:23; 에스라 1:1; 에스라 1:2,공식 성경 표기
aa9e754,Pethor,Pethor,,도시,36.7014,38.0865,민수기 22:5; 신명기 23:4,확인 필요
a8d054a,Pharpar,Pharpar,,강,33.31362,36.055535,열왕기하 5:12,확인 필요
a1c7cc1,Philadelphia,빌라델비아,,도시,38.35,28.516667,요한계시록 1:11; 요한계시록 3:7,공식 성경 표기
a49e1d0,Philippi,빌립보,,도시,41.012072,24.284576,사도행전 16:12; 사도행전 20:6; 빌립보서 1:1; 1 Thes 2:2,공식 성경 표기
ac71e65,Philistia,Philistia,,지역,31.663889,34.545833,Ex 15:14; 사사기 10:6; 사무엘상 31:9; 사무엘하 8:12; 역대상 10:9,확인 필요
a33d53e,Phoenicia,Phoenicia,,지역,33.270833,35.196111,마가복음 7:26; 사도행전 11:19; 사도행전 15:3; 사도행전 21:2,확인 필요
a9ee958,Phoenix,Phoenix,,도시,35.2,24.072222,사도행전 27:12,확인 필요
ab8ae56,Phrygia,Phrygia,,지역,39,31,사도행전 2:10; 사도행전 16:6; 사도행전 18:23,확인 필요
a2cd991,Pi-beseth,Pi-beseth,,도시,30.572778,31.51,에스겔 30:17,확인 필요
ababfd2,Pi-hahiroth,Pi-hahiroth,,산,30.860556,32.171389,Ex 14:2; Ex 14:9; 민수기 33:7; 민수기 33:8,확인 필요
a40647c,Pirathon,Pirathon,,도시,32.190556,35.165833,사사기 12:13; 사사기 12:15; 사무엘하 23:30; 역대상 11:31; 역대상 27:14,확인 필요
afd9259,Pisgah,Pisgah,,산,31.767778,35.725556,민수기 21:20; 민수기 23:14; 신명기 3:17; 신명기 3:27; 신명기 4:49,확인 필요
a19b076,Pishon,Pishon,,body of water,17.119722,42.416389,창세기 2:11,확인 필요
a55aded,Pisidia,Pisidia,,지역,38.306111,31.189167,사도행전 13:14; 사도행전 14:24,확인 필요
a3870fe,Pithom,Pithom,,도시,30.5475,31.963611,Ex 1:11,확인 필요
a63c21e,Pitru,Pitru,,도시,36.7014,38.0865,,확인 필요
a83a43e,Pontus,Pontus,,지역,40.68,37.83,사도행전 2:9; 사도행전 18:2; 베드로전서 1:1,확인 필요
a70e895,Potsherd Gate,Potsherd Gate,,gate,31.776667,35.234167,예레미야 19:2,확인 필요
abc2af0,Ptolemais,Ptolemais,,도시,32.9214,35.0692,사도행전 21:7,확인 필요
a9ecc26,Punon,Punon,,도시,30.62775,35.493647,민수기 33:42; 민수기 33:43,확인 필요
a737810,Punt,Punt,,지역,11.595,43.148056,,확인 필요
ad0520f,Put,Put,,지역,32.820946,21.851229,이사야 66:19; 예레미야 46:9; 에스겔 27:10; 에스겔 30:5; 에스겔 38:5,확인 필요
a4488e9,Puteoli,Puteoli,,도시,40.826111,14.120556,사도행전 28:13,확인 필요
a57bb2e,Raamah,Raamah,,도시,17.477271,44.179373,에스겔 27:22,확인 필요
ae067b5,Rabbah 1,Rabbah 1,,도시,31.9547,35.9343,신명기 3:11; 여호수아 13:25; 사무엘하 11:1; 사무엘하 12:26; 사무엘하 12:27,확인 필요
a28d652,Rabbah 2,Rabbah 2,,도시,31.827039,34.987606,여호수아 15:60,확인 필요
a13ffd4,Rabbith,Rabbith,,도시,32.697284,35.377531,여호수아 19:20,확인 필요
a446973,Racal,Racal,,도시,31.422876,35.132952,사무엘상 30:29,확인 필요
a9664ba,Ragmat,Ragmat,,도시,17.477271,44.179373,,확인 필요
a204528,Rakkath,Rakkath,,도시,32.806389,35.525833,여호수아 19:35,확인 필요
aa3e5ae,Rakkon,Rakkon,,강,32.130826,34.787262,여호수아 19:46,확인 필요
a6d57ed,Ramah 1,Ramah 1,,도시,31.85434,35.23161,여호수아 18:25; 사사기 4:5; 사사기 19:13; 열왕기상 15:17; 열왕기상 15:21,확인 필요
a664d03,Ramah 2,Ramah 2,,도시,33.1108,35.3106,여호수아 19:29,확인 필요
a010244,Ramah 3,Ramah 3,,도시,32.926152,35.401126,여호수아 19:36,확인 필요
a90f6e1,Ramah 4,Ramah 4,,도시,31.85434,35.23161,사무엘상 1:19; 사무엘상 2:11; 사무엘상 7:17; 사무엘상 8:4; 사무엘상 15:34,확인 필요
ad27541,Ramah 5,Ramah 5,,도시,32.499852,36.014988,열왕기하 8:29; 역대하 22:6,확인 필요
aaa4c6e,Ramah 6,Ramah 6,,도시,30.991038,34.911322,여호수아 19:8,확인 필요
a75be6f,Ramah 7,Ramah 7,,도시,31.85434,35.23161,느헤미야 11:33,확인 필요
a15bdfd,Ramah 8,Ramah 8,,hill,31.823113,35.230718,사무엘상 22:6,확인 필요
ad42cdc,Ramah 9,Ramah 9,,도시,31.85434,35.23161,역대상 27:27,확인 필요
a54ef72,Ramathaim-zophim,Ramathaim-zophim,,도시,31.85434,35.23161,사무엘상 1:1,확인 필요
a601121,Ramath-lehi,Ramath-lehi,,도시,31.748796,35.001006,사사기 15:17,확인 필요
a63c954,Ramath-mizpeh,Ramath-mizpeh,,도시,32.118511,35.77702,여호수아 13:26,확인 필요
a079b21,Rameses,Rameses,,도시,30.79937,31.834217,창세기 47:11; Ex 1:11; Ex 12:37; 민수기 33:3; 민수기 33:5,확인 필요
ada2a0b,Ramoth 1,Ramoth 1,,도시,32.595556,35.521389,역대상 6:73,확인 필요
ab049cf,Ramoth 2,Ramoth 2,,도시,31.209188,35.165672,사무엘상 30:27,확인 필요
a95147f,Ramoth 3,Ramoth 3,,도시,32.499852,36.014988,신명기 4:43; 여호수아 20:8; 여호수아 21:38; 역대상 6:80,확인 필요
a2fe63c,Ramoth-gilead,Ramoth-gilead,,도시,32.499852,36.014988,열왕기상 4:13; 열왕기상 22:3; 열왕기상 22:4; 열왕기상 22:6; 열왕기상 22:12,확인 필요
a53c3ce,Recah,Recah,,도시,31.704306,35.207639,역대상 4:12,확인 필요
a3d18b2,Red Sea 1,Red Sea 1,,body of water,28.75,33,Ex 13:18; Ex 15:4; Ex 15:22; 민수기 33:8; 신명기 11:4,확인 필요
ad64d75,Red Sea 2,Red Sea 2,,body of water,28.75,34.75,Ex 23:31; 사사기 11:16; 열왕기상 9:26; 역대하 8:17; 예레미야 49:21,확인 필요
a3ba698,Red Sea 3,Red Sea 3,,body of water,28.75,33,Ex 10:19; 민수기 33:10; 민수기 33:11,확인 필요
ae4cd38,Rehob 1,Rehob 1,,도시,34.008889,36.145278,민수기 13:21; 사무엘하 10:8,확인 필요
aaf5fef,Rehob 2,Rehob 2,,도시,33.114444,35.290833,여호수아 19:28,확인 필요
ab71288,Rehob 3,Rehob 3,,도시,32.901389,35.169444,여호수아 19:30; 여호수아 21:31; 사사기 1:31; 역대상 6:75,확인 필요
ab1d954,Rehoboth 1,Rehoboth 1,,well,31.031111,34.565833,창세기 26:22,확인 필요
a17e154,Rehoboth 2,Rehoboth 2,,도시,30.93318,35.610889,창세기 36:37; 역대상 1:48,확인 필요
a260ff1,Rehoboth-Ir,Rehoboth-Ir,,district in settlement,36.3594,43.1528,창세기 10:11,확인 필요
a1b5486,Rekem,Rekem,,도시,31.870556,35.192222,여호수아 18:27,확인 필요
ae259d9,Remeth,Remeth,,도시,32.595556,35.521389,여호수아 19:21,확인 필요
a05ebb7,Rephidim,Rephidim,,campsite,28.623056,33.880278,Ex 17:1; Ex 17:8; Ex 19:2; 민수기 33:14; 민수기 33:15,확인 필요
aefdac1,Rezeph,Rezeph,,도시,35.627778,38.756389,열왕기하 19:12; 이사야 37:12,확인 필요
a63bb26,Rhegium,Rhegium,,도시,38.1088,15.64412,사도행전 28:13,확인 필요
